99.99	16.9621	1.07804	-0.402425	0.184255	99.9969	16.9882	100.117	17.0001	0.648818	0.731018
100.063	16.978	1.08679	-0.36225	0.182324	100.441	16.9521	100.117	17.0001	0.648818	1.81479
101.176	16.5378	1.54453	-0.164671	0.190532	101.204	16.5368	101.065	16.497	0.419429	1.81479
101.14	16.5289	1.30179	-0.285594	0.0336214	101.169	16.4353	101.065	16.497	0.419429	0.52584
102.362	16.3923	1.62814	0.118267	0.247942	102.387	16.3992	102.063	15.9949	0.433965	0.52584
102.269	16.3855	1.2472	0.0930154	0.221864	102.081	15.8359	102.063	15.9949	0.433965	1.75148
103.02	15.3986	0.912409	-1.14687	-0.628814	103.003	15.353	103.119	15.4967	2.52978	1.75148
102.97	15.4613	1.17316	-0.599109	0.0351455	102.776	15.1195	103.119	15.4967	2.52978	2.99511
104.085	15.2456	1.30091	0.0865072	0.429475	104.114	15.2708	104.244	15.0064	0.953133	2.99511
104.041	15.2373	1.27551	0.0452011	0.404251	103.905	14.7607	104.244	15.0064	0.953133	0.574756
105.519	14.474	1.6754	-0.887492	-0.389377	105.541	14.4412	105.447	14.5293	2.00221	0.574756
105.471	14.4888	1.75243	-0.711321	-0.176754	105.316	14.0026	105.447	14.5293	2.00221	0.84621
106.815	14.0266	1.46268	-0.256938	0.222918	106.831	14.0482	106.737	14.0724	0.978242	0.84621
106.766	14.0096	1.52255	-0.261747	0.263478	106.439	14.2401	106.737	14.0724	0.978242	1.22985
108.074	13.6616	1.70309	-0.0526908	0.229433	108.084	13.6604	108.122	13.644	0.0697526	1.22985
108.081	13.6625	1.67251	-0.0572843	0.219412	108.131	13.6844	108.122	13.644	0.0697526	0.0436135
109.527	13.5723	1.82232	0.0754918	0.166962	109.534	13.5714	109.606	13.2536	0.0643761	0.0436135
109.484	13.5664	1.64719	0.0587331	0.151631	109.388	13.1556	109.606	13.2536	0.0643761	0.408135
111.053	12.6069	1.8164	-0.956906	-0.548212	111.063	12.5814	111.196	12.9118	1.42871	0.408135
111.136	12.6618	2.15569	-0.600026	-0.0675569	111.426	12.9557	111.196	12.9118	1.42871	2.51231
112.9	12.4643	1.71875	0.0219022	0.370604	112.913	12.4877	112.893	12.6299	1.29365	2.51231
112.9	12.4554	1.81101	0.0211199	0.375716	112.797	12.8241	112.893	12.6299	1.29365	0.144503
114.78	12.5502	2.18739	0.189145	0.242158	114.801	12.5506	114.699	12.4195	0.466456	0.144503
114.795	12.5526	2.03279	0.18006	0.244482	114.916	12.3187	114.699	12.4195	0.466456	0.214103
116.675	12.1169	2.13029	-0.411055	-0.263294	116.687	12.1035	116.611	12.2921	0.784918	0.214103
116.715	12.1322	2.37904	-0.315067	-0.130667	116.871	12.0659	116.611	12.2921	0.784918	0.521621
118.929	11.995	2.60042	0.0979028	0.215821	118.953	12.0009	118.628	12.2586	0.686168	0.521621
118.907	12.0023	2.38714	0.111421	0.228317	118.85	12.4063	118.628	12.2586	0.686168	0.261291
120.697	12.2936	2.34443	0.270848	0.185054	120.695	12.2918	120.743	12.3289	0.0139009	0.261291
120.74	12.2979	2.34829	0.268276	0.185619	120.934	12.1905	120.743	12.3289	0.0139009	0.456552
123.523	12.8247	3.10903	-0.00191105	-0.106507	123.568	12.8297	122.95	12.5114	2.25565	0.456552
123.439	12.8083	2.68234	-0.0452815	-0.16827	123.142	12.7694	122.95	12.5114	2.25565	1.77069
124.913	12.7712	2.29702	-0.118894	-0.110478	124.894	12.7743	125.242	12.8125	0.586601	1.77069
125.014	12.7847	2.67285	-0.0749362	-0.0430163	125.376	12.9964	125.242	12.8125	0.586601	2.36186
127.821	13.3184	3.14006	0.477555	0.334833	127.853	13.3273	127.609	13.2365	1.39737	2.36186
127.755	13.3159	2.98605	0.503986	0.386898	127.506	13.153	127.609	13.2365	1.39737	1.02254
129.958	13.7162	2.42104	0.241554	-0.0213617	129.947	13.6963	130.042	13.7853	0.952259	1.02254
130.034	13.7244	2.53731	0.217932	-0.0431314	130.334	13.781	130.042	13.7853	0.952259	1.31531
132.088	14.5031	2.64398	0.37052	0.0813178	132.092	14.507	132.53	14.458	0.0710905	1.31531
132.157	14.5083	2.80378	0.340555	0.0398884	132.447	14.3423	132.53	14.458	0.0710905	1.07238
135.039	15.0447	3.33328	-0.0173336	-0.214638	135.074	15.0475	135.066	15.2513	1.24723	1.07238
135.038	15.0348	2.96631	-0.0768958	-0.300456	135.127	14.6575	135.066	15.2513	1.24723	0.515875
137.559	16.1993	2.85256	0.642527	0.349534	137.561	16.2147	137.639	16.1592	1.21937	0.515875
137.587	16.1892	3.1917	0.519929	0.155337	137.653	16.5145	137.639	16.1592	1.21937	0.518589
140.318	17.0115	3.18351	0.189068	-0.164319	140.331	17.008	140.242	17.1733	0.465983	0.518589
140.322	17.0092	3.09944	0.193056	-0.154802	140.305	17.5379	140.242	17.1733	0.465983	0.087632
142.886	17.9862	3.19646	0.3983	0.0767861	142.888	17.9918	142.868	18.2829	0.17442	0.087632
142.839	17.9812	3.13951	0.406719	0.0889243	142.626	18.1458	142.868	18.2829	0.17442	0.510655
145.38	19.1589	3.3384	0.403998	0.0288561	145.392	19.1617	145.51	19.4754	0.146362	0.510655
145.458	19.1699	3.27444	0.416432	0.0734697	145.789	19.3785	145.51	19.4754	0.146362	1.76182
148.232	20.47	3.60573	0.394282	0.0100306	148.251	20.4754	148.163	20.7364	0.374357	1.76182
148.214	20.4708	3.26637	0.474647	0.157219	148.146	20.9376	148.163	20.7364	0.374357	0.469568
150.674	22.1087	3.50559	0.618516	0.146861	150.686	22.1142	150.825	22.0502	0.17001	0.469568
150.663	22.1063	3.51865	0.610833	0.12934	150.649	21.8148	150.825	22.0502	0.17001	0.0475076
153.412	23.492	3.50205	0.395608	-0.0925072	153.422	23.4909	153.491	23.3999	0.246612	0.0475076
153.391	23.4841	3.26303	0.470794	0.0368905	153.466	22.9115	153.491	23.3999	0.246612	0.353746
156.035	24.8052	3.45882	0.41022	-0.0265821	156.047	24.8084	156.159	24.7682	0.159318	0.353746
156.025	24.8066	3.11021	0.480981	0.106723	156.009	25.0678	156.159	24.7682	0.159318	0.448597
158.878	26.0231	3.55526	0.295943	-0.0835659	158.905	26.0308	158.827	26.1372	0.846125	0.448597
158.9	26.0252	3.34466	0.312085	-0.0396416	159.014	26.1903	158.827	26.1372	0.846125	0.432919
161.411	27.4216	3.42691	0.545427	0.13453	161.412	27.4256	161.493	27.4891	0.0969432	0.432919
161.442	27.4321	3.24981	0.598868	0.229716	161.529	27.8454	161.493	27.4891	0.0969432	0.44442
163.627	28.7747	3.05215	0.560691	0.058379	163.625	28.7683	164.155	28.8064	0.132043	0.44442
163.737	28.7925	3.16056	0.529912	0.033463	164.116	29.315	164.155	28.8064	0.132043	2.97682
166.785	30.192	3.89299	0.288568	-0.147998	166.828	30.2062	166.809	30.0721	1.68285	2.97682
166.733	30.1757	3.33456	0.362396	-0.0148338	166.748	29.7121	166.809	30.0721	1.68285	1.54051
169.1	31.3706	3.31158	0.47622	0.0677948	169.097	31.3717	169.452	31.2706	0.0257297	1.54051
169.12	31.3763	3.16752	0.505389	0.121396	169.345	30.7063	169.452	31.2706	0.0257297	0.216681
172.145	32.3339	3.58215	0.134507	-0.198303	172.175	32.3404	172.079	32.3873	1.08731	0.216681
172.143	32.3235	3.19006	0.0976815	-0.245378	172.135	32.6666	172.079	32.3873	1.08731	0.610519
174.644	33.4526	3.15312	0.528677	0.188392	174.643	33.4625	174.685	33.4095	0.532408	0.610519
174.627	33.4532	3.01922	0.559236	0.237356	174.474	33.9157	174.685	33.4095	0.532408	0.106157
177.026	34.2087	2.8507	0.251647	-0.115675	177.03	34.2009	177.261	34.3262	0.419059	0.106157
177.042	34.2076	2.73365	0.244332	-0.114015	177.211	33.8467	177.261	34.3262	0.419059	0.196672
180.116	35.1351	3.31165	0.291011	-0.0115019	180.145	35.1423	179.799	35.1289	1.41438	0.196672
180.012	35.1185	2.83396	0.337461	0.0531202	179.543	35.4767	179.799	35.1289	1.41438	2.68253
182.587	35.7529	3.04346	0.149363	-0.100056	182.599	35.753	182.292	35.8114	0.273363	2.68253
182.499	35.7339	2.71273	0.148159	-0.110265	182.047	36.2626	182.292	35.8114	0.273363	1.87672
184.728	36.5087	2.78705	0.41996	0.131809	184.732	36.5155	184.73	36.37	0.191483	1.87672
184.729	36.514	2.52901	0.465866	0.200175	184.833	36.1451	184.73	36.37	0.191483	0.19301
186.933	36.9455	2.58749	0.0719585	-0.177411	186.946	36.9404	187.103	36.804	0.480385	0.19301
187	36.9571	2.60887	0.045979	-0.197775	187.296	36.9375	187.103	36.804	0.480385	1.1279
189.452	37.3981	2.82929	0.263776	0.0670237	189.465	37.4052	189.401	37.1147	0.417196	1.1279
189.481	37.4081	2.50307	0.308252	0.11474	189.738	36.951	189.401	37.1147	0.417196	0.673879
191.726	37.569	2.60581	-0.0526861	-0.186664	191.735	37.5631	191.615	37.3064	0.307756	0.673879
191.699	37.5588	2.4055	-0.086222	-0.238677	191.682	37.1147	191.615	37.3064	0.307756	0.253448
193.476	37.2765	2.29265	-0.218329	-0.172412	193.471	37.2789	193.738	37.3853	0.0400026	0.253448
193.496	37.2805	2.30555	-0.212876	-0.170305	193.555	37.4234	193.738	37.3853	0.0400026	0.101056
195.948	37.3934	2.86665	0.261099	0.240128	195.991	37.3991	195.762	37.3598	1.69471	0.101056
195.834	37.3982	2.26018	0.312838	0.319853	195.507	37.4891	195.762	37.3598	1.69471	3.03902
197.718	37.7349	2.31391	0.188834	0.0418835	197.725	37.7285	197.683	37.2395	0.226258	3.03902
197.673	37.7246	2.08103	0.178895	0.034426	197.582	37.303	197.683	37.2395	0.226258	0.530026
199.296	37.2995	1.9795	-0.403886	-0.349684	199.294	37.2862	199.497	37.0353	0.452801	0.530026
199.31	37.3039	2.02224	-0.38995	-0.328779	199.356	37.3527	199.497	37.0353	0.452801	0.0471622
201.502	36.9962	2.56997	0.0213095	0.148588	201.549	36.9973	201.203	36.7587	1.9603	0.0471622
201.367	36.997	2.03466	-0.0897962	-0.0109434	200.932	37.4694	201.203	36.7587	1.9603	3.54017
202.962	36.4617	2.08819	-0.349725	-0.16397	202.962	36.4568	202.801	36.4212	0.0695571	3.54017
202.919	36.4449	1.83088	-0.45616	-0.325271	202.65	37.2445	202.801	36.4212	0.0695571	0.533519
204.007	36.177	1.24493	-0.317056	-0.0487922	203.991	36.1967	204.294	36.0343	0.678074	0.533519
204.01	36.1603	1.50867	-0.228514	0.118738	203.809	36.2941	204.294	36.0343	0.678074	1.06544
